id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
HIST402,Independent Study II,Continuation providing pursuit of special interests in history with faculty guidance and independent research.,3,"ENGL102 with C, 200-level H&H GER with C, junior/senior standing, department permission",Senior,4.0,"Advanced Independent Study, Research Skills","Advanced Independent Study, Research Skills, Historical Research, Academic Writing",Fall/Spring,TBD,History
HIST489,Seminar - Readings,Combines study of specific topics with attention to methods for researching and writing history for history majors.,3,"ENGL102 with C, 200-level H&H GER with C, upper level History course, senior standing",Senior,4.0,"Historical Methods, Research Skills","Historical Methods, Research Skills, Historical Writing, Historiography",Fall/Spring,TBD,History
HIST490,Seminar - Research,Allows students to apply History major skills to specific topics with attention to historical methods and archival research.,3,"ENGL102 with C, 200-level H&H GER with C, upper level history, senior seminar or permission",Senior,4.5,"Advanced Research, Historical Methods","Advanced Research, Historical Methods, Archival Research, Independent Research",Fall/Spring,TBD,History
HSS404,Humanities History and Social Sciences Senior Seminar,Capstone seminar allowing students to work closely with instructor bringing together interests and skills from previous courses.,3,"ENGL102 with C, 6 credits 300-level H&H GER with C, senior standing",Senior,4.0,"Capstone Experience, Senior Seminar","Capstone Experience, Senior Seminar, Interdisciplinary Studies, Research Presentation",Fall/Spring,TBD,History
HSS407,Humanities Senior Seminar - Theater,Capstone theater seminar allowing students to integrate interests and skills with focus on theatrical studies.,3,"ENGL102 with C, 6 credits 300-level H&H GER with C, senior standing",Senior,4.0,"Theater Studies, Senior Seminar","Theater Studies, Senior Seminar, Performance Studies, Capstone Experience",Fall/Spring,TBD,History
HUM211,The Pre-Modern World,Case studies focus on differing forms of material culture belief systems and artistic productions to understand ancient medieval worldviews.,3,"HUM101 and HUM102 with C or higher",Sophomore,3.0,"Ancient History, Cultural Studies","Ancient History, Cultural Studies, Medieval Studies, World Civilizations",Fall/Spring,TBD,Humanities
HUM212,The Modern World,Uses case studies to examine global trade formation global economy European perceptions of non-Western cultures and imperialism legacy.,3,"HUM101 and HUM102 with C or higher",Sophomore,3.0,"Modern History, Global Studies","Modern History, Global Studies, Imperialism, Cultural Exchange",Fall/Spring,TBD,Humanities
LIT230,Introduction to Literature,Introduction to literary studies focusing on close reading and critical writing investigating standard literary genres.,3,"ENGL101 and ENGL102 with C or higher",Sophomore,3.0,"Literature Studies, Literary Analysis","Literature Studies, Literary Analysis, Close Reading, Critical Writing",Fall/Spring,TBD,Literature
LIT320,American Literature,Survey of major works of American literature providing foundation for understanding currents of American thought and experiences.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"American Literature, Cultural Studies","American Literature, Cultural Studies, American Thought, Global Context",Fall/Spring,TBD,Literature
LIT321,British Literature,Survey of major works of British literature providing foundation for understanding currents of British thought and experience.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"British Literature, Cultural Studies","British Literature, Cultural Studies, British Thought, Global Context",Fall/Spring,TBD,Literature
LIT325,Special Topics in Literature,Engages students in study of new and advanced topics in literature not regularly covered in other courses.,3,"ENGL101, ENGL102, and one 200-level Cultural Literacy GER with C or higher",Junior,3.5,"Special Topics, Literature Studies","Special Topics Literature, Advanced Studies, Current Research, Specialized Literature",Fall/Spring,TBD,Literature
LIT330,World Literature I North America Latin America Caribbean Australia Oceania,Enhances understanding of other cultures and past and contemporary global interactions through regional literature.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"World Literature, Global Studies","World Literature, Global Studies, Cultural Understanding, Regional Literature",Fall/Spring,TBD,Literature
LIT331,World Literature II Africa Middle East Asia Europe,Enhances understanding of other cultures and past and contemporary global interactions through regional literature.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"World Literature, Global Studies","World Literature, Global Studies, Cultural Understanding, Regional Literature",Fall/Spring,TBD,Literature
LIT340,Contemporary Literature,Focuses on study of literary works published within last ten years considering how contemporary issues are addressed.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.0,"Contemporary Literature, Current Issues","Contemporary Literature, Current Issues, Modern Writing, Literary Trends",Fall/Spring,TBD,Literature
LIT350,Fiction,Explores short story and novel from varied countries and eras emphasizing narrative methods representative themes and global perspectives.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Fiction Studies, Narrative Analysis","Fiction Studies, Narrative Analysis, Short Stories, Novels, Global Perspectives",Fall/Spring,TBD,Literature
LIT352,20th Century European Fiction,Examines themes from war revolution fascism to individual liberation existentialism absurdism and feminism in European context.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"European Literature, 20th Century Studies","European Literature, 20th Century Studies, Political Themes, Philosophical Movements",Fall/Spring,TBD,Literature
LIT355,Poetry,Explores problems devices and techniques of poetry including sound rhythm meter diction and metaphor in technological society.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Poetry Studies, Literary Analysis","Poetry Studies, Literary Analysis, Poetic Techniques, Literary Devices",Fall/Spring,TBD,Literature
LIT361,20th Century American Drama,Examines development of 20th century American drama emphasizing experimental ways playwrights reflect spirit of times.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"American Drama, Theater Studies","American Drama, Theater Studies, Experimental Theater, Cultural Reflection",Fall/Spring,TBD,Literature
LIT364,Modern Continental and British Drama,Examination of late 19th and 20th century dramas understanding how dramatists reflect times through subject and technique.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"European Drama, Theater Studies","European Drama, Theater Studies, Modern Theater, Continental Drama",Fall/Spring,TBD,Literature
LIT365,Non-Fiction,Examines ways writers examine cultural issues through literary non-fiction emphasizing autobiographical persuasive and narrative techniques.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Non-Fiction Studies, Cultural Analysis","Non-Fiction Studies, Cultural Analysis, Autobiographical Writing, Narrative Techniques",Fall/Spring,TBD,Literature
LIT372,African-American Literature,Allows students to explore themes and styles particular to literary works by and about African-Americans.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"African-American Literature, Cultural Studies","African-American Literature, Cultural Studies, Ethnic Literature, Social Themes",Fall/Spring,TBD,Literature
LIT374,Women and Literature,Allows students to explore literature by and about women from around world with attention to autobiographical narratives.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Women's Literature, Gender Studies","Women's Literature, Gender Studies, Feminist Literature, Autobiographical Narratives",Fall/Spring,TBD,Literature
LIT376,Latin America through Art and Literature,Explores Latin American cultures through literature film music examining responses to social and political changes.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Latin American Studies, Cultural Studies","Latin American Studies, Cultural Studies, Regional Literature, Political Literature",Fall/Spring,TBD,Literature
